overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,Total_Frequency,star_signAquarius,star_signAries,star_signCancer,star_signCapricorn,star_signGemini,star_signLeo,star_signLibra,star_signPisces,star_signSagittarius,star_signScopio,star_signTaurus,star_signVirgo
71,76,73,45,64,67,56,66,63,52,63,65,78,78,73,70,68,72,73,81,73,55,75,70,57,52,50,69,75,74,0.3,0,0,0,0,0,0,0,0,0,0,0,1
72,80,47,74,63,70,66,68,67,66,52,73,70,70,65,71,68,81,68,64,76,72,73,35,75,57,76,22,25,24,0.40625,0,1,0,0,0,0,0,0,0,0,0,0
71,77,63,70,67,66,66,71,57,57,55,68,76,82,84,70,67,74,63,62,70,70,36,40,71,67,55,33,24,34,0,0,0,0,0,0,0,0,1,0,0,0,0
71,75,71,38,55,74,47,70,69,58,68,73,83,81,79,75,82,65,66,77,67,53,58,73,54,63,61,72,72,69,0.392857143,0,0,0,1,0,0,0,0,0,0,0,0
73,77,70,65,66,73,65,76,70,60,66,73,78,78,78,73,78,65,67,78,57,60,59,58,70,75,66,41,49,43,0.379310345,0,0,1,0,0,0,0,0,0,0,0,0
65,67,63,21,52,56,26,64,27,33,51,68,72,72,71,57,76,31,66,72,55,25,71,63,56,36,45,68,66,70,0.5,0,0,0,1,0,0,0,0,0,0,0,0
61,66,15,19,20,33,21,15,20,17,26,28,36,38,48,47,42,22,59,41,83,15,44,16,16,26,17,19,16,13,0.5,0,0,0,0,0,0,0,0,0,0,1,0
54,67,51,59,50,54,48,53,49,52,48,57,53,61,42,50,55,58,44,47,56,44,52,51,48,58,45,25,24,32,0,0,0,0,0,0,0,0,0,0,1,0,0
62,63,58,52,52,61,56,53,59,66,59,61,77,68,77,60,79,70,78,74,63,62,74,61,58,57,53,57,58,59,0.25,0,0,0,0,0,0,0,0,0,0,1,0
61,69,20,14,17,35,19,18,16,13,45,23,48,50,45,53,52,37,62,54,65,18,28,26,18,35,36,18,17,17,0.433333333,0,0,0,0,0,0,0,0,1,0,0,0
64,66,44,29,65,56,33,40,44,49,49,54,45,50,50,59,60,54,60,65,75,34,64,68,47,57,51,63,65,62,0.354166667,0,0,1,0,0,0,0,0,0,0,0,0
64,68,51,30,70,54,38,46,52,57,51,55,48,53,50,64,41,52,55,61,74,50,61,58,39,49,46,63,64,68,0,0,0,0,1,0,0,0,0,0,0,0,0
65,75,18,15,14,31,16,14,14,15,38,20,55,52,59,64,53,30,71,48,58,16,28,20,17,40,25,13,14,19,0.3125,0,0,0,0,0,0,0,0,0,1,0,0
67,70,56,56,62,67,58,64,33,50,66,68,69,73,70,63,69,75,74,71,81,68,79,60,60,67,56,59,67,67,0.409090909,0,0,0,0,0,0,0,0,0,1,0,0
58,61,56,45,54,57,45.31365994,56,48.56612362,44,54,58,68,67,68.30114745,64,66.64286715,65,70.12669826,70,66,44,68,51,45,55.14254977,44,38,48,49.51463541,0,0,0,0,0,0,0,0,1,0,0,0,0
61,63,31,63,54,51,56.80583941,61,46.55571753,41,27,51,71,66,65.77803874,62,59.69191794,69,67.04037174,56,65,60,47,43,50,54.58723418,52,22,22,24.62559926,0,0,0,0,0,0,0,0,0,0,0,1,0
66,67,66,63,44,68,63,69,64,67,64,70,57,60,67,64,61,63,51,72,52,67,44,50,63,67,62,30,35,37,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0
71,72,72,63,37,74,66,67,73,69,72,71,67,66,71,69,70,67,63,67,44,69,46,56,67,82,67,33,41,41,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0
60,66,44,24,58,56,23,37,37,31,50,51,67,68,65,61,68,55,74,67,62,26,65,53,39,47,36,60,62,64,0.326923077,0,0,0,1,0,0,0,0,0,0,0,0
67,73,62,49,67,74,62,64,48,52,70,72,58,66,59,72,57,70,70,78,76,57,80,58,59,63,46,57,62,53,0.392857143,0,0,0,0,1,0,0,0,0,0,0,0
69,72,66,74,64,64,62,61,64,45,57,68,74,75,64,72,61,74,57,74,63,49,53,54,70,58,68,30,39,29,0.5,0,0,0,0,0,1,0,0,0,0,0,0
59,64,29,25,41,65,21,70,37,27,56,56,58,58,65,61,65,43,72,61,67,31,45,58,28,34,36,58,65,61,0,0,0,0,0,0,0,0,0,0,1,0,0
69,76,64,67,58,67,57,75,62,62,47,71,80,81,73,63,69,66,56,61,53,62,41,25,63,62,56,21,24,21,0.372340426,0,0,0,0,0,0,0,0,1,0,0,0
69,76,59,70,64,60,66,70,62,62,52,68,86,87,81,75,63,70,65,60,60,59,48,32,64,56,65,24,21,20,0.34375,0,0,0,0,0,0,0,0,0,1,0,0
58,61,50,25,40,27,22,60,30,60,27,48,71,65,56,55,63,50,70,70,59,30,50,52,38,50,42,62,69,70,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0
62,68,30,63,61,47,48,58,38,30,32,62,72,71,69,51,61,72,61,59,68,62,30,34,58,53,66,13,16,13,0.4375,0,0,0,0,0,0,0,0,1,0,0,0
69,73,64,46,65,71,53,65,49,52,68,68,72,69,66,71,68,65,66,75,68,54,74,63,58,66,58,62,67,69,0.302325581,0,0,1,0,0,0,0,0,0,0,0,0
60,68,20,21,20,30,21,21,21,21,35,26,43,46,41,60,41,31,65,33,52,21,35,23,22,28,22,21,21,21,0.409090909,0,1,0,0,0,0,0,0,0,0,0,0
57,65,54,47,46,59,48.97420593,51,50.26821064,48,55,57,67,65,65.80894017,66,67.7623071,56,61.96146627,54,49,53,49,47,48,54.96405622,47,49,53,55.84898554,0,0,1,0,0,0,0,0,0,0,0,0,0
55,77,52,34,38,66,35.73240735,38,36.70493834,29,48,61,63,69,65.53648952,58,67.31569434,26,57.07792902,73,44,28,60,38,53,45.59546941,47,51,49,57.39011593,0.5,0,0,0,0,0,0,0,0,0,0,0,1
69,72,63,46,63,70,53,67,58,58,68,70,73,78,75,67,71,61,77,87,77,54,81,67,58,62,52,61,65,61,0.410958904,0,0,0,0,0,0,0,0,0,1,0,0
69,76,55,69,57,68,64,73,58,58,53,70,70,72,73,69,68,70,54,69,65,69,52,31,67,63,64,24,28,26,0.37037037,0,0,0,0,0,0,0,1,0,0,0,0
73,77,78,57,56,71,60,71,72,73,65,70,81,78,76,75,78,79,67,87,71,75,72,70,71,60,59,70,74,71,0.402173913,0,0,1,0,0,0,0,0,0,0,0,0
63,66,53,52,62,69,45,55,53,46,60,66,72,72,70,63,73,60,70,79,80,51,76,55,59,66,55,27,59,46,0.323529412,0,0,0,0,0,0,0,0,0,0,0,1
61,70,39,35,64,54,21,42,33,36,57,48,62,64,53,57,47,52,56,70,81,37,66,49,34,48,32,61,60,60,0.5,1,0,0,0,0,0,0,0,0,0,0,0
71,78,60,49,67,72,57,63,53,51,66,68,64,67,63,72,65,64,78,84,79,65,79,69,58,63,49,71,69,72,0.375,0,0,0,0,0,0,0,1,0,0,0,0
66,67,54,68,72,62,58,70,47,51,48,68,61,68,56,62,57,66,68,70,78,60,59,40,59,58,67,24,24,39,0.363636364,0,0,0,0,0,0,0,0,1,0,0,0
60,63,41,38,55,64,29,54,49,37,60,61,52,64,65,48,60,47,76,54,59,55,79,62,35,50,41,61,61,60,0.5,0,0,1,0,0,0,0,0,0,0,0,0
72,76,62,43,56,73,61,68,60,60,72,72,69,65,76,72,75,69,65,76,67,63,76,75,62,69,49,69,73,72,0.353448276,0,0,0,0,0,0,0,1,0,0,0,0
56,65,50,63,60,52,59,60,46,44,42,53,65,68,66,56,56,68,58,60,66,59,54,36,53,51,42,18,15,21,0,0,0,0,0,0,1,0,0,0,0,0,0
68,71,57,70,68,56,59,69,47,46,53,67,70,75,67,66,56,68,68,67,73,62,61,24,65,55,61,21,18,16,0.396551724,1,0,0,0,0,0,0,0,0,0,0,0
63,72,50,64,63,49,50,59,53,46,45,62,69,69,66,67,61,61,59,56,56,58,50,46,64,53,49,17,20,14,0.342105263,0,0,0,0,1,0,0,0,0,0,0,0
73,77,60,77,70,69,73,68,68,61,54,69,72,76,73,75,67,73,70,68,67,71,47,41,72,68,69,21,35,18,0.321917808,0,0,0,0,0,0,0,1,0,0,0,0
63,64,28,26,76,46,23,38,27,42,33,42,41,43,38,57,34,62,57,64,88,31,63,65,28,31,54,61,63,56,0.3,0,0,0,0,0,0,0,1,0,0,0,0
76,78,75,66,64,79,64,74,85,80,80,79,66,65,75,74,78,82,57,78,69,80,72,68,70,80,76,58,70,65,0.390909091,0,0,0,1,0,0,0,0,0,0,0,0
64,70,68,38,44,59,51,58,60,56,62,64,71,70,70,64,76,62,60,70,60,59,63,56,56,52,58,68,68,71,0.416666667,0,0,0,0,0,0,0,0,0,0,0,1
63,66,42,64,72,48,52,61,43,33,33,58,66,68,62,55,72,67,72,66,73,57,51,13,66,49,58,11,12,11,0.5,0,0,0,0,0,0,0,1,0,0,0,0
64,69,39,71,66,56,56,63,41,33,46,59,65,63,68,61,68,64,69,60,64,58,43,28,67,57,62,27,24,22,0.5,0,1,0,0,0,0,0,0,0,0,0,0
68,74,59,66,59,61,58,74,55,55,46,70,80,84,75,65,80,76,62,64,59,70,46,39,65,55,69,26,22,22,0.285714286,0,0,0,0,1,0,0,0,0,0,0,0
60,62,57,60,60,59,52,62,57,64,53,64,65,70,80,49,64,58,60,64,58,50,50,35,58,53,57,39,42,40,0.5,0,0,0,0,0,0,1,0,0,0,0,0
67,72,61,65,53,64,66,73,67,40,53,72,76,72,77,66,76,68,72,64,64,64,70,27,65,55,51,23,23,23,0.5,0,0,0,0,1,0,0,0,0,0,0,0
64,67,21,18,17,23,17,17,21,16,22,18,26,29,38,51,36,19,51,24,47,18,27,22,19,33,22,17,18,15,0.416666667,0,0,0,0,0,0,0,0,0,1,0,0
60,64,54,41,52,50,38,51,53,31,52,53,68,66,56,51,65,65,70,76,71,44,71,57,50,43,42,69,58,59,0.25,1,0,0,0,0,0,0,0,0,0,0,0
60,66,31,65,63,48,48,49,33,49,35,52,54,54,77,62,59,64,72,65,70,47,43,22,70,44,55,19,19,14,0.394736842,0,0,0,0,0,0,0,0,0,0,0,1
56,71,51,55,51,56,51.57755428,62,55.81841327,51,42,61,66,72,66.57090949,58,66.55597048,44,54.3357209,54,55,52,26,36,48,52.91377468,39,22,22,28.67879424,0.5,0,0,0,0,0,0,0,0,0,0,0,1
55,56,32,28,46,56,50,29,56,42,47,49,67,63,66,62,47,46,55,64,56,46,59,62,27,48,33,48,54,55,0.25,0,0,0,1,0,0,0,0,0,0,0,0
60,63,14,15,16,28,14,16,15,15,25,29,28,37,33,65,51,30,42,39,63,18,22,22,17,28,22,16,19,16,0.323529412,1,0,0,0,0,0,0,0,0,0,0,0
72,77,73,64,53,78,61,71,66,78,74,78,57,52,71,71,56,70,54,70,57,66,39,28,64,79,59,24,26,24,0.346153846,0,0,0,0,0,0,1,0,0,0,0,0
64,64,45,22,69,51,41,44,45,33,41,56,42,51,39,57,55,55,59,32,82,21,73,59,35,42,41,56,65,62,0,0,0,0,0,0,0,0,0,0,0,1,0
53,67,33,33,59,58,40,55,46,31,50,61,63,70,55,45,49,55,69,70,76,39,67,40,45,40,43,45,54,37,0.411764706,0,1,0,0,0,0,0,0,0,0,0,0
62,67,53,29,65,54,38,45,44,60,48,52,54,54,59,61,55,67,60,68,81,59,70,59,40,42,32,66,63,63,0.5,0,0,0,0,0,0,0,0,0,0,1,0
58,67,44,57,51,60,37,53,41,46,48,61,62,65,73,53,81,63,68,64,54,44,55,27,65,55,60,36,49,42,0.5,0,0,0,0,1,0,0,0,0,0,0,0
72,77,81,65,38,67,72,79,77,55,60,75,80,80,76,61,72,71,51,76,47,68,65,47,61,69,58,27,33,28,0.364583333,0,0,0,0,0,0,0,0,0,1,0,0
68,75,46,69,64,62,63,72,59,38,31,74,87,87,76,56,69,67,70,58,71,61,30,24,64,57,57,19,21,16,0.5,1,0,0,0,0,0,0,0,0,0,0,0
67,76,40,26,64,39,27,25,38,25,39,42,54,57,47,61,42,59,65,58,75,22,80,65,27,29,38,67,72,71,0.421052632,0,0,0,0,0,0,0,0,0,0,1,0
62,66,58,40,64,58,56,60,48,45,56,57,57,72,58,65,42,60,80,73,73,42,63,50,40,49,51,68,63,58,0.3125,0,0,0,1,0,0,0,0,0,0,0,0
61,63,60,62,47,61,66,68,51,37,53,66,74,70,61,37,77,73,43,70,48,60,34,41,62,51,58,24,30,30,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0
69,72,42,30,66,53,39,43,39,33,51,51,64,68,51,66,54,65,73,60,79,57,72,70,36,41,38,68,70,69,0.375,1,0,0,0,0,0,0,0,0,0,0,0
72,76,49,76,70,62,71,69,57,51,49,68,69,73,62,70,52,78,60,71,87,67,59,33,71,60,58,26,38,25,0,0,0,1,0,0,0,0,0,0,0,0,0
60,65,52,47,47,55,42,54,49,39,48,54,63,69,60,62,60,52,67,63,75,48,69,66,54,45,49,53,66,67,0.346153846,0,0,0,0,0,0,0,0,0,0,1,0
62,66,40,29,55,45,33,35,32,26,39,49,55,63,41,54,41,46,65,64,81,29,56,56,36,29,47,59,69,71,0.458333333,0,0,0,1,0,0,0,0,0,0,0,0
65,73,67,42,48,63,42,62,58,48,62,64,78,78,73,67,65,62,77,76,59,54,72,56,59,57,42,62,64,63,0.4,0,0,0,0,0,0,0,1,0,0,0,0
68,75,75,54,31,62,59,73,80,64,58,66,83,77,81,65,75,66,56,69,43,59,27,42,63,62,58,30,31,32,0.37804878,0,0,0,0,0,0,0,0,1,0,0,0
59,66,66,42,34,57,45,61,61,48,52,64,75,74,63,60,74,46,52,57,44,42,42,43,38,51,54,28,32,21,0.375,1,0,0,0,0,0,0,0,0,0,0,0
64,70,62,43,61,62,32,62,40,51,57,65,77,75,66,61,65,64,72,82,69,53,74,67,63,61,50,59,60,56,0.403846154,1,0,0,0,0,0,0,0,0,0,0,0
53,70,41,31,69,55,34,36,35,29,43,52,52,64,47,58,58,43,78,71,70,39,43,55,44,15,27,41,64,61,0.409090909,1,0,0,0,0,0,0,0,0,0,0,0
49,56,44,33,37,52,34,44,46,41,48,56,52,41,47,55,68,42,50,56,59,35,48,33,39,40,55,48,54,50,0,1,0,0,0,0,0,0,0,0,0,0,0
66,77,55,60,58,65,54,69,69,59,52,71,73,78,75,64,67,73,58,67,66,74,57,53,65,57,51,43,51,34,0.412280702,0,0,0,0,0,1,0,0,0,0,0,0
64,67,52,22,53,63,50,57,62,65,72,48,48,48,51,52,45,77,44,57,80,55,68,64,29,56,47,65,70,63,0.390625,0,0,0,0,1,0,0,0,0,0,0,0
65,67,15,16,14,22,20,16,18,21,23,22,44,52,50,54,35,39,58,34,63,19,39,23,17,26,22,14,16,16,0.5,0,1,0,0,0,0,0,0,0,0,0,0
63,74,53,29,59,58,28,46,32,21,56,56,67,65,41,63,41,28,70,66,73,26,62,61,33,31,37,64,64,60,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0
70,71,53,70,64,65,71,71,58,51,51,70,70,70,66,72,61,71,60,71,71,67,66,38,74,66,67,26,36,17,0.45,0,1,0,0,0,0,0,0,0,0,0,0
67,72,51,55,34,59,54,81,49,38,51,71,87,87,88,60,69,61,65,72,59,53,52,45,65,47,48,23,29,20,0.306451613,0,1,0,0,0,0,0,0,0,0,0,0
69,77,70,64,69,73,47,67,58,44,70,73,74,70,76,70,72,66,72,73,73,70,75,67,58,63,55,65,62,65,0.5,0,0,0,0,1,0,0,0,0,0,0,0
64,70,27,29,64,65,26,49,30,24,58,57,65,74,64,62,61,43,71,67,71,24,61,66,30,44,39,64,68,64,0.318181818,1,0,0,0,0,0,0,0,0,0,0,0
71,78,74,38,68,71,47,69,52,50,61,71,84,85,67,71,65,67,69,74,69,44,67,65,65,59,52,67,71,71,0.361111111,0,0,0,0,0,0,1,0,0,0,0,0
66,71,65,58,51,66,56,69,74,65,57,66,74,74,69,62,65,70,63,80,69,62,51,28,60,63,58,27,32,29,0.3,0,0,1,0,0,0,0,0,0,0,0,0
66,70,67,49,55,65,59,66,68,66,60,65,80,74,72,63,74,71,70,81,70,64,63,61,61,58,51,63,63,64,0.5,1,0,0,0,0,0,0,0,0,0,0,0
66,69,12,8,12,34,10,16,12,10,32,33,42,50,32,64,39,31,77,41,65,14,42,16,8,26,31,10,16,9,0,0,0,0,0,1,0,0,0,0,0,0,0
74,78,70,73,57,73,65,74,75,73,66,76,72,72,74,73,71,79,71,61,67,73,58,40,73,73,59,27,36,30,0.458333333,0,0,0,0,0,0,0,1,0,0,0,0
66,73,61,46,61,70,51,58,50,44,62,66,70,67,66,66,76,68,71,73,63,58,64,62,46,58,50,67,67,66,0.5,1,0,0,0,0,0,0,0,0,0,0,0
70,77,68,59,47,71,61,72,73,45,66,70,78,79,75,71,73,66,62,57,64,54,60,37,66,57,55,22,28,36,0.289473684,0,0,0,0,0,0,0,1,0,0,0,0
74,79,59,74,77,68,70,69,64,55,55,71,73,77,63,72,63,82,74,68,81,65,75,32,73,61,63,22,34,24,0.424242424,1,0,0,0,0,0,0,0,0,0,0,0
73,80,62,52,65,74,52,70,48,58,68,73,76,76,77,75,74,71,80,83,65,61,75,73,67,69,51,67,74,71,0.308823529,0,0,0,0,0,0,1,0,0,0,0,0
58,67,56,56,53,60,52,57,56,61,59,61,61,63,66,55,66,65,57,56,60,64,67,57,56,58,49,54,60,55,0.5,0,0,0,0,0,0,0,0,0,1,0,0
74,80,74,65,52,78,69,78,84,83,72,78,74,72,76,72,70,76,57,70,68,75,63,50,70,75,66,46,50,46,0.4,0,1,0,0,0,0,0,0,0,0,0,0
59,67,64,33,50,55,21,54,55,46,46,58,66,66,63,61,62,52,60,67,61,31,60,59,51,52,48,57,58,60,0.375,0,0,1,0,0,0,0,0,0,0,0,0
67,71,67,59,59,70,61,68,73,55,67,73,69,67,71,67,67,68,64,68,61,53,60,56,66,67,58,46,52,45,0,0,0,0,0,0,0,1,0,0,0,0,0
76,80,72,58,66,78,65,76,72,66,81,80,60,57,71,77,64,71,58,77,70,66,64,76,70,80,69,60,70,68,0.411764706,0,0,0,0,0,0,0,1,0,0,0,0
65,68,32,18,74,48,21,32,37,27,36,36,39,44,36,59,40,28,79,53,86,20,70,63,49,53,27,62,65,58,0.291666667,0,0,0,0,1,0,0,0,0,0,0,0
56,64,34,62,54,38,62,52,44,48,37,65,54,54,60,46,55,57,61,69,56,64,63,30,60,59,49,25,25,25,0,0,0,1,0,0,0,0,0,0,0,0,0
57,69,58,50,60,61,62,62,50,58,56,59,63,58,67,54,57,61,55,51,48,64,50,49,39,61,48,50,48,62,0,0,1,0,0,0,0,0,0,0,0,0,0
65,69,60,44,47,66,56,64,58,64,65,66,66,58,71,69,70,53,68,78,64,56,70,64,57,68,57,49,58,57,0.34,1,0,0,0,0,0,0,0,0,0,0,0
66,68,37,21,59,58,26,40,26,32,50,43,61,60,45,57,59,34,79,68,85,30,73,64,47,23,42,66,67,63,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
64,71,69,35,63,64,24,63,71,71,62,64,75,77,75,58,73,62,75,74,65,44,64,61,56,62,64,63,61,62,0.352272727,0,0,0,0,0,0,0,0,0,0,0,1
58,65,52,46,51,64,48,56,41,43,59,62,66,65,62,63,67,55,54,74,67,46,57,53,47,59,57,47,52,44,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0
64,67,62,55,59,61,53,62,54,57,63,60,74,77,63,60,67,71,66,82,73,72,74,54,51,51,61,61,64,62,0.428571429,0,0,0,0,0,0,0,0,0,1,0,0
63,66,43,61,63,62,52,61,55,54,60,61,67,52,64,60,54,72,53,60,74,65,73,44,64,66,53,32,38,34,0.5,0,1,0,0,0,0,0,0,0,0,0,0
67,70,52,68,75,58,59,55,56,67,48,62,65,63,60,65,57,73,74,69,79,65,74,28,69,60,64,26,38,32,0.214285714,0,1,0,0,0,0,0,0,0,0,0,0
77,81,44,78,80,66,72,71,63,58,45,73,72,73,69,77,77,82,85,77,90,74,70,41,78,65,74,25,38,28,0.383333333,0,0,0,0,0,0,0,0,1,0,0,0
63,65,54,64,56,59,60,69,58,49,61,67,63,63,72,59,61,66,48,60,56,67,60,33,62,58,55,23,20,22,0.5,0,0,0,0,0,0,0,0,0,1,0,0
70,75,35,24,72,56,28,36,37,33,54,53,52,63,50,66,47,64,69,65,80,28,71,69,23,37,50,73,78,74,0.461538462,0,0,0,0,0,0,0,0,1,0,0,0
68,75,56,69,58,64,70,74,69,55,51,72,78,78,78,68,67,69,72,64,65,62,45,26,62,59,53,21,21,23,0,0,0,0,1,0,0,0,0,0,0,0,0
66,67,59,66,50,62,63,70,71,65,47,65,71,74,75,71,75,65,66,61,69,62,45,31,69,62,72,23,23,23,0.416666667,0,0,0,0,0,0,0,1,0,0,0,0
69,70,48,72,78,60,69,64,54,50,51,64,57,64,62,69,56,73,79,74,79,65,68,50,70,66,67,46,42,44,0,0,0,0,1,0,0,0,0,0,0,0,0
63,72,30,17,54,55,16,32,25,42,59,59,62,65,57,66,63,44,80,69,76,20,71,52,46,44,42,63,67,60,0.315789474,0,0,0,0,0,0,0,0,0,1,0,0
68,71,62,64,42,65,63,72,64,67,59,69,75,73,81,70,83,63,37,69,53,60,58,36,61,65,62,22,20,16,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
67,70,47,49,65,68,28,32,24,53,65,66,60,60,69,71,71,46,64,79,72,58,76,65,46,67,58,60,66,63,0.344262295,0,0,0,0,0,0,0,0,0,0,0,1
66,73,54,68,56,63,61,67,63,45,48,67,77,78,72,62,66,67,61,58,52,60,39,46,66,60,65,25,30,23,0.390243902,1,0,0,0,0,0,0,0,0,0,0,0
80,88,74,62,56,83,66,83,78,71,80,84,80,76,82,77,84,75,66,81,67,72,75,63,77,84,65,61,61,63,0.375,0,0,0,1,0,0,0,0,0,0,0,0
68,79,62,51,49,74,58,65,62,60,68,72,74,69,78,68,74,62,62,65,55,63,62,62,62,69,61,49,57,48,0.261904762,0,0,0,0,0,0,0,0,1,0,0,0
69,74,72,60,50,65,54,70,73,64,66,66,75,77,74,66,67,68,64,73,61,55,54,48,71,51,60,38,45,36,0,1,0,0,0,0,0,0,0,0,0,0,0
62,65,25,25,25,25,25,25,25,25,21,20,42,35,55,55,66,25,61,33,75,25,22,20,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,1,0,0,0
64,69,62,53,53,59,59,69,66,65,53,65,84,78,78,60,81,62,82,61,36,45,30,29,49,60,59,30,24,21,0,0,0,0,0,1,0,0,0,0,0,0,0
67,74,59,52,36,63,58,76,65,57,49,71,82,83,81,58,72,67,55,69,64,53,56,31,61,58,63,25,31,30,0.409090909,0,0,0,0,1,0,0,0,0,0,0,0
69,73,45,30,75,65,27,65,48,41,68,66,69,70,59,64,49,71,59,73,80,50,71,66,35,47,55,67,70,64,0.425531915,0,0,0,0,0,0,1,0,0,0,0,0
82,84,59,76,48,83,74,87,77,65,73,85,89,77,92,83,89,58,65,84,39,70,28,52,80,80,71,23,22,25,0.4453125,0,0,0,0,0,0,0,1,0,0,0,0
73,78,69,63,63,80,55,73,73,74,78,77,65,67,71,66,60,78,59,72,67,68,65,58,66,79,72,56,63,63,0.378787879,1,0,0,0,0,0,0,0,0,0,0,0
64,67,58,44,60,49,31,60,44,53,46,51,64,63,64,66,58,38,67,84,72,33,72,71,55,34,51,65,59,66,0,0,1,0,0,0,0,0,0,0,0,0,0
74,78,62,23,69,63,27,54,31,36,66,63,71,74,67,71,71,65,79,74,80,42,78,75,49,47,43,76,78,77,0.371212121,0,0,0,0,0,0,0,0,0,0,0,1
64,70,58,38,55,63,41,61,42,42,55,60,75,76,70,62,56,52,66,68,62,46,53,62,57,53,49,63,66,66,0.25,0,0,0,0,0,0,0,1,0,0,0,0
65,73,62,52,59,69,51,69,62,63,63,69,69,67,70,66,68,66,68,69,61,59,61,59,55,72,69,58,58,62,0.303571429,0,0,1,0,0,0,0,0,0,0,0,0
69,72,61,40,62,69,32,48,42,40,64,66,67,66,63,74,78,50,75,77,74,44,80,74,59,64,62,64,71,68,0.346153846,0,0,0,0,0,0,0,1,0,0,0,0
65,69,59,38,58,65,38,54,46,38,61,62,65,78,74,63,76,50,69,72,73,45,69,59,59,49,48,68,64,67,0.214285714,0,1,0,0,0,0,0,0,0,0,0,0
68,74,65,67,68,67,65,68,63,63,58,68,67,73,65,67,48,65,66,62,67,64,37,44,66,64,61,32,29,20,0.382352941,0,0,0,0,0,0,0,0,0,1,0,0
67,66,56,43,44,73,47,66,49,47,65,64,68,66,78,68,75,55,76,74,70,39,78,69,46,61,47,69,54,48,0.342105263,0,0,0,1,0,0,0,0,0,0,0,0
65,73,70,54,57,69,58,62,59,49,64,70,76,76,77,70,67,64,54,55,62,65,64,58,58,53,61,60,62,60,0.3,1,0,0,0,0,0,0,0,0,0,0,0
64,72,50,64,64,59,63,65,60,44,49,58,79,75,68,60,66,68,71,59,63,62,48,37,54,52,55,23,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0
61,63,44,67,62,55,51,52,54,51,47,54,69,70,61,62,65,65,62,62,62,55,48,21,67,50,61,13,24,20,0,0,0,0,0,1,0,0,0,0,0,0,0
72,79,75,60,56,74,69,72,74,70,70,73,77,74,75,71,67,79,66,75,64,73,63,63,68,74,67,62,61,68,0.36746988,1,0,0,0,0,0,0,0,0,0,0,0
67,67,49,21,68,57,38,51,32,41,41,60,58,60,48,65,33,51,54,59,77,21,67,65,29,41,49,67,71,64,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0
64,71,61,55,48,69,47,68,62,61,62,68,72,69,68,59,68,58,61,71,68,59,54,59,59,67,54,48,54,58,0.5,0,0,1,0,0,0,0,0,0,0,0,0
64,71,53,63,62,58,60,70,41,42,33,66,73,74,76,62,70,67,72,66,51,50,57,24,60,58,49,20,17,14,0.375,0,0,0,0,0,0,1,0,0,0,0,0
74,80,18,18,18,24,16,17,17,16,22,23,49,53,42,75,42,26,72,50,68,18,39,26,22,33,33,17,19,15,0.371621622,0,0,1,0,0,0,0,0,0,0,0,0
73,76,56,38,73,74,48,64,50,53,73,70,58,63,54,74,48,71,63,79,74,62,64,75,49,70,55,70,74,66,0.389534884,1,0,0,0,0,0,0,0,0,0,0,0
71,76,46,32,74,68,52,62,48,39,57,68,70,70,67,70,66,63,72,66,74,38,65,69,38,57,47,71,74,71,0.351351351,0,0,0,1,0,0,0,0,0,0,0,0
68,74,63,52,59,67,54,67,65,71,66,69,62,64,66,61,70,78,73,71,70,66,73,69,49,67,55,68,68,65,0,1,0,0,0,0,0,0,0,0,0,0,0
66,73,51,31,65,62,34,48,40,35,56,55,64,66,62,65,63,64,72,70,73,43,70,69,44,51,50,65,70,63,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0
66,72,55,40,60,74,42,62,61,59,69,70,62,62,63,68,67,62,56,70,63,46,51,66,51,70,55,57,56,51,0.4,0,0,0,0,0,0,1,0,0,0,0,0
70,72,66,60,59,68,51,70,66,65,65,69,82,80,79,67,88,70,83,75,44,68,64,62,67,68,54,49,53,50,0,0,0,0,0,0,0,0,0,0,1,0,0
69,74,61,30,63,68,31,56,31,33,65,61,66,67,66,71,64,50,69,74,75,53,67,68,61,63,30,73,72,70,0.411764706,0,0,0,0,0,0,0,0,0,1,0,0
67,76,59,44,64,64,21,54,45,31,52,61,69,69,68,71,73,57,75,77,76,33,78,63,48,55,47,69,69,71,0.360465116,0,0,0,1,0,0,0,0,0,0,0,0
68,72,60,67,50,64,59,69,67,67,56,70,80,77,75,65,82,77,73,73,51,68,69,41,67,66,61,43,43,35,0.370967742,0,0,0,0,0,0,1,0,0,0,0,0
