match_api_id,team_api_id,team_type,spread,status,fire,water,earth,air,Aries,Leo,Sagittarius,Cancer,Scopio,Pisces,Taurus,Virgo,Capricorn,Gemini,Libra,Aquarius,TeamGoal
674342,9788,home,1,lose,3,2,1,5,0,1,2,0,1,1,0,0,1,4,1,0,1
674343,8358,away,1,lose,5,3,2,1,1,3,1,0,0,3,1,0,1,1,0,0,1
674344,9904,home,1,lose,4,2,1,4,3,1,0,1,0,1,0,0,1,2,1,1,1
674345,8722,home,1,win,2,2,4,3,2,0,0,1,0,1,2,1,1,1,2,0,1
674347,9810,home,1,lose,5,2,3,1,1,4,0,0,0,2,1,1,1,1,0,0,1
674351,9911,away,3,lose,6,3,0,2,4,1,1,2,1,0,0,0,0,0,2,0,1
674352,9904,home,1,win,4,3,1,3,3,1,0,1,0,2,0,0,1,2,0,1,1
674361,8226,away,1,win,4,3,0,4,1,3,0,1,0,2,0,0,0,2,1,1,1
674362,9911,home,1,lose,6,2,0,3,4,1,1,1,0,1,0,0,0,0,3,0,1
674363,9904,away,1,win,2,2,2,5,2,0,0,0,0,2,0,1,1,2,2,1,1
674369,9911,away,1,lose,5,3,0,3,2,1,2,1,1,1,0,0,0,2,1,0,1
674371,9905,home,1,win,1,4,3,3,0,1,0,0,2,2,2,1,0,2,1,0,1
674373,8226,away,1,lose,4,3,0,4,1,2,1,1,0,2,0,0,0,2,1,1,1
674375,9911,away,1,win,4,3,0,4,3,0,1,1,1,1,0,0,0,2,2,0,1
674381,9810,away,1,lose,3,2,4,2,1,2,0,0,0,2,1,2,1,2,0,0,1
674386,8358,away,1,win,2,2,4,3,0,2,0,0,0,2,1,1,2,2,1,0,1
674393,9788,home,1,win,3,1,2,5,0,1,2,0,0,1,1,0,1,2,2,1,1
674394,8226,away,1,lose,4,2,0,5,1,2,1,1,0,1,0,0,0,3,1,1,1
674395,9788,home,1,lose,3,1,2,5,0,1,2,0,0,1,1,0,1,2,2,1,1
674406,8721,away,2,lose,2,3,4,2,1,1,0,1,0,2,2,1,1,2,0,0,1
674409,9911,away,4,lose,6,1,0,4,3,2,1,1,0,0,0,0,0,2,2,0,1
674415,8697,home,1,lose,2,3,2,4,0,0,2,0,0,3,0,2,0,0,4,0,1
674416,9789,home,1,win,5,3,2,1,0,1,4,1,2,0,1,1,0,0,0,1,1
674417,8226,home,2,lose,5,2,1,3,0,4,1,1,0,1,0,1,0,2,0,1,1
674418,10189,home,1,win,3,5,2,1,1,2,0,1,1,3,0,1,1,0,1,0,1
674425,8721,home,2,lose,3,4,2,2,2,1,0,2,1,1,1,0,1,2,0,0,1
674426,10189,home,1,win,4,4,2,1,1,1,2,0,1,3,0,1,1,0,1,0,1
674427,9810,home,1,win,5,2,3,1,1,4,0,0,0,2,1,1,1,1,0,0,1
674430,9788,away,1,lose,3,1,3,4,0,1,2,0,1,0,1,0,2,3,1,0,1
674431,9789,home,1,win,4,3,2,2,0,0,4,1,2,0,1,1,0,1,0,1,1
674435,10269,away,1,win,3,3,3,2,1,2,0,0,2,1,2,1,0,0,2,0,1
674438,9905,home,1,win,2,4,1,4,0,1,1,0,1,3,1,0,0,2,2,0,1
674441,8358,home,2,lose,4,4,1,2,1,2,1,1,0,3,1,0,0,2,0,0,1
674443,9789,home,3,lose,4,4,1,2,0,0,4,1,2,1,0,1,0,1,0,1,1
674446,9810,away,1,lose,6,1,3,1,1,4,1,0,0,1,1,1,1,1,0,0,1
674447,9904,away,2,lose,3,4,1,3,2,1,0,1,2,1,0,0,1,1,1,1,1
674453,8177,home,1,lose,2,1,2,6,1,1,0,1,0,0,1,1,0,4,1,1,1
674454,8721,away,2,lose,3,4,2,2,2,1,0,2,1,1,1,0,1,2,0,0,1
674457,8165,away,1,lose,1,3,2,5,0,0,1,0,1,2,0,1,1,1,2,2,1
674459,9905,home,1,win,2,4,3,2,0,2,0,0,2,2,1,2,0,2,0,0,1
674461,9789,home,2,lose,4,3,2,2,0,0,4,1,2,0,1,1,0,1,0,1,1
674462,8721,home,1,lose,3,5,0,3,2,1,0,2,1,2,0,0,0,2,0,1,1
674463,10269,away,2,lose,3,3,4,1,2,1,0,0,3,0,3,1,0,0,1,0,1
674466,8358,home,1,lose,4,4,1,2,1,2,1,1,0,3,1,0,0,2,0,0,1
674467,8226,home,1,lose,5,2,0,4,1,3,1,1,0,1,0,0,0,2,1,1,1
674468,9904,away,4,lose,2,6,1,2,1,0,1,2,2,2,1,0,0,1,0,1,1
674469,8165,home,1,lose,1,3,2,5,0,0,1,0,1,2,0,1,1,1,2,2,1
674471,9904,home,3,lose,3,6,1,1,2,0,1,2,3,1,0,0,1,0,0,1,1
674473,10189,home,1,lose,5,4,1,1,2,1,2,0,1,3,0,0,1,0,1,0,1
674475,8722,away,4,lose,1,3,4,3,1,0,0,1,0,2,3,1,0,1,1,1,1
674479,9823,home,1,win,3,3,3,2,1,1,1,1,1,1,2,1,0,1,0,1,1
674481,9810,home,1,lose,4,2,3,2,1,2,1,0,0,2,1,1,1,2,0,0,1
674483,9789,home,1,lose,6,2,2,1,0,1,5,1,1,0,1,1,0,0,0,1,1
674485,8721,away,1,win,3,4,2,2,2,1,0,2,1,1,1,1,0,2,0,0,1
674486,9905,away,1,lose,2,4,3,2,0,2,0,0,2,2,1,2,0,1,1,0,1
674488,9790,home,1,win,1,4,5,1,1,0,0,2,1,1,2,0,3,0,0,1,1
674491,9911,home,3,lose,3,4,1,3,2,1,0,2,0,2,0,1,0,2,1,0,1
674492,8358,away,1,lose,2,3,2,4,0,2,0,1,0,2,1,0,1,3,1,0,1
674493,9810,away,3,lose,4,3,3,1,1,2,1,0,0,3,1,1,1,1,0,0,1
674496,9905,away,1,win,2,3,3,3,0,2,0,0,1,2,1,2,0,1,2,0,1
674497,8358,home,1,lose,4,3,2,2,2,1,1,1,0,2,1,0,1,2,0,0,1
674499,8177,away,1,lose,2,2,1,6,1,1,0,1,0,1,0,1,0,4,1,1,1
674500,10269,home,1,lose,4,3,4,0,3,1,0,0,2,1,2,2,0,0,0,0,1
674501,9911,away,3,lose,6,3,1,1,4,1,1,1,0,2,0,1,0,0,1,0,1
674502,9810,home,1,lose,5,2,3,1,1,3,1,0,0,2,1,1,1,1,0,0,1
674503,9905,home,1,win,2,5,4,0,0,2,0,0,1,4,1,2,1,0,0,0,1
674505,8697,away,1,win,3,1,3,4,0,0,3,0,0,1,1,2,0,1,3,0,1
674510,8721,away,4,lose,2,5,2,2,1,1,0,2,1,2,0,1,1,2,0,0,1
674511,8358,home,1,win,4,2,2,3,2,1,1,1,0,1,1,0,1,3,0,0,1
674512,9823,home,1,lose,2,3,2,4,0,1,1,0,1,2,1,1,0,2,0,2,1
674518,9823,away,1,lose,2,2,4,3,0,1,1,0,1,1,2,2,0,2,0,1,1
674522,9911,away,1,lose,5,3,1,2,3,1,1,2,0,1,0,1,0,1,1,0,1
674523,9904,away,3,lose,1,3,2,5,1,0,0,2,0,1,1,0,1,2,1,2,1
674525,9788,home,1,win,2,3,2,4,1,0,1,0,2,1,1,0,1,2,1,1,1
674528,8697,home,1,lose,2,2,2,5,0,0,2,0,0,2,0,2,0,1,4,0,1
674529,9788,home,1,lose,3,2,2,4,0,1,2,0,1,1,1,0,1,2,1,1,1
674530,10189,away,1,lose,5,4,2,0,1,2,2,0,1,3,0,1,1,0,0,0,1
674538,10269,away,1,win,2,2,5,2,1,1,0,0,2,0,2,2,1,0,2,0,1
674540,9911,away,1,lose,3,4,1,3,2,0,1,1,0,3,0,1,0,1,2,0,1
674542,9905,home,1,win,3,4,3,1,0,2,1,0,2,2,1,2,0,1,0,0,1
674546,9905,away,1,win,3,4,3,1,0,2,1,0,2,2,1,2,0,1,0,0,1
674548,8178,home,1,lose,1,0,4,6,0,0,1,0,0,0,0,1,3,4,1,1,1
674549,9788,home,2,lose,3,2,2,4,0,1,2,0,1,1,1,0,1,3,1,0,1
674551,8165,home,1,lose,3,4,0,4,1,0,2,0,1,3,0,0,0,1,2,1,1
674555,8697,home,1,win,3,2,2,4,0,0,3,0,0,2,0,2,0,0,4,0,1
674556,10189,away,1,win,4,4,2,1,2,1,1,0,1,3,0,1,1,0,1,0,1
674557,8358,home,1,win,4,2,1,4,2,1,1,0,0,2,1,0,0,3,1,0,1
674562,9790,home,4,lose,4,1,5,1,3,1,0,0,0,1,1,1,3,1,0,0,1
674563,9911,home,2,lose,5,3,0,3,3,1,1,0,1,2,0,0,0,1,2,0,1
674569,9810,away,1,lose,3,2,4,2,0,2,1,0,0,2,1,2,1,0,1,1,1
674571,9788,home,5,lose,3,3,2,3,0,1,2,0,2,1,1,0,1,1,1,1,1
674573,8177,away,2,lose,1,2,2,6,1,0,0,2,0,0,1,1,0,2,1,3,1
674574,9810,home,2,lose,4,2,2,3,1,2,1,0,0,2,1,0,1,0,1,2,1
674575,9789,home,2,lose,6,3,1,1,1,1,4,1,1,1,0,1,0,0,0,1,1
674580,8165,home,1,win,2,4,2,3,0,1,1,0,1,3,0,1,1,1,1,1,1
684586,8315,home,1,win,6,3,1,1,3,2,1,0,0,3,0,1,0,0,0,1,1
684589,8394,home,1,win,1,3,6,1,1,0,0,1,1,1,1,1,4,0,0,1,1
684593,8696,away,3,lose,3,2,1,5,1,0,2,1,0,1,0,1,0,2,1,2,1
684595,9783,home,1,win,4,1,4,2,2,2,0,0,1,0,2,1,1,1,1,0,1
684598,8315,away,1,win,7,3,1,0,3,1,3,0,0,3,0,1,0,0,0,0,1
684600,8371,home,1,lose,1,2,5,3,0,1,0,1,0,1,1,2,2,2,1,0,1
684601,8394,home,3,lose,1,3,5,2,1,0,0,1,1,1,1,1,3,0,0,2,1
684604,9869,home,1,win,1,3,2,5,1,0,0,1,2,0,1,1,0,2,0,3,1
684616,8394,away,1,lose,2,2,5,2,1,1,0,1,0,1,1,1,3,0,0,2,1
684618,9865,home,1,win,3,4,1,3,1,1,1,0,1,3,1,0,0,0,1,2,1
684621,9864,away,1,lose,3,2,3,3,2,1,0,0,0,2,1,2,0,0,0,3,1
684622,9864,home,1,lose,3,3,1,4,2,1,0,0,1,2,0,1,0,1,0,3,1
684632,10267,home,2,lose,4,3,3,1,1,2,1,1,1,1,1,0,2,0,0,1,1
684635,8696,away,3,lose,3,3,1,4,1,0,2,1,0,2,0,1,0,2,2,0,1
684639,9783,home,1,win,1,4,4,2,0,1,0,0,2,2,2,1,1,0,1,1,1
684661,9783,away,1,win,2,3,4,2,0,2,0,0,1,2,2,1,1,0,1,1,1
684663,8633,home,1,lose,3,3,5,0,1,0,2,0,1,2,4,1,0,0,0,0,1
684666,8661,home,3,lose,0,5,2,4,0,0,0,0,2,3,1,0,1,2,1,1,1
684668,8371,home,1,lose,2,3,4,2,0,2,0,1,0,2,1,1,2,1,1,0,1
684671,8394,home,1,lose,1,3,4,3,1,0,0,2,0,1,1,1,2,0,0,3,1
684672,10267,away,1,win,3,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1
684674,8634,home,1,win,2,2,4,3,1,1,0,1,0,1,2,1,1,0,1,2,1
684680,9783,home,1,win,3,3,3,2,1,2,0,0,2,1,1,1,1,0,1,1,1
684682,8315,away,1,lose,5,4,2,0,2,2,1,0,1,3,0,1,1,0,0,0,1
684684,8305,home,2,lose,3,4,1,3,2,0,1,3,1,0,1,0,0,2,0,1,1
684690,9864,away,1,lose,2,4,3,2,1,1,0,1,1,2,1,2,0,0,0,2,1
684693,9864,home,1,lose,5,1,1,4,3,2,0,0,0,1,0,1,0,1,0,3,1
684714,8315,home,1,win,4,3,2,2,2,1,1,0,0,3,0,1,1,0,0,2,1
684715,8661,home,1,win,0,3,3,5,0,0,0,0,0,3,1,1,1,1,2,2,1
684719,10267,away,1,win,2,1,6,2,1,0,1,0,0,1,1,2,3,1,1,0,1
684729,9869,home,1,win,2,3,1,5,1,1,0,1,2,0,0,1,0,1,0,4,1
684746,9867,away,1,lose,1,1,3,6,1,0,0,0,1,0,2,1,0,2,0,4,1
684748,10281,home,2,lose,1,6,2,2,1,0,0,0,2,4,0,1,1,0,1,1,1
684754,9906,home,1,lose,1,3,3,4,0,1,0,1,0,2,1,1,1,1,1,2,1
684755,8633,home,1,win,4,2,4,1,1,0,3,1,0,1,3,0,1,0,1,0,1
684757,9865,home,2,lose,3,4,1,3,1,1,1,0,1,3,0,0,1,0,2,1,1
684758,8371,away,2,lose,2,2,6,1,0,2,0,1,0,1,2,2,2,0,1,0,1
684762,9869,home,1,win,2,3,2,4,1,1,0,1,2,0,1,1,0,1,0,3,1
684763,9868,home,4,lose,3,2,2,4,1,1,1,0,0,2,0,0,2,1,1,2,1
684765,9783,away,1,win,3,4,3,1,1,2,0,0,2,2,1,1,1,0,0,1,1
684766,8634,home,1,win,2,3,4,2,1,1,0,2,0,1,2,0,2,0,0,2,1
684767,9865,away,3,lose,3,3,1,4,1,1,1,0,1,2,1,0,0,1,1,2,1
684771,9869,home,1,lose,2,4,1,4,1,1,0,1,3,0,0,1,0,1,0,3,1
684775,9783,away,2,lose,2,3,4,2,1,1,0,0,2,1,1,1,2,0,1,1,1
684777,8315,away,1,lose,3,3,3,2,1,0,2,0,0,3,0,2,1,1,0,1,1
684782,9867,home,1,lose,3,1,2,5,2,0,1,0,1,0,1,1,0,2,0,3,1
684783,9906,away,1,lose,3,3,3,2,1,1,1,0,1,2,1,1,1,0,0,2,1
684785,8634,home,1,win,3,0,5,3,1,2,0,0,0,0,3,1,1,0,1,2,1
684791,9869,home,1,lose,2,3,3,3,1,1,0,1,2,0,1,2,0,1,0,2,1
684792,8302,away,1,lose,4,4,1,2,1,2,1,0,2,2,0,1,0,1,1,0,1
684808,8661,home,1,lose,0,5,3,3,0,0,0,0,2,3,2,1,0,1,1,1,1
684815,8305,home,1,win,3,2,4,2,1,0,2,2,0,0,3,1,0,1,0,1,1
684817,8302,home,1,lose,4,4,1,2,1,3,0,0,2,2,1,0,0,1,1,0,1
684822,9865,home,1,win,3,2,1,5,1,1,1,0,0,2,1,0,0,0,2,3,1
684824,10267,home,1,win,3,2,4,2,1,1,1,1,0,1,1,2,1,1,1,0,1
684832,9869,home,1,win,1,3,2,5,1,0,0,2,0,1,1,1,0,1,1,3,1
684835,8302,away,1,lose,4,3,1,3,0,4,0,0,2,1,1,0,0,1,1,1,1
684843,9783,home,1,win,2,2,5,2,1,1,0,0,1,1,2,1,2,0,1,1,1
684850,9864,home,1,win,1,0,4,6,1,0,0,0,0,0,1,3,0,1,0,5,1
684859,10205,home,3,lose,3,4,0,4,0,2,1,2,1,1,0,0,0,1,0,3,1
684866,8315,home,1,win,4,3,2,2,1,2,1,0,0,3,0,1,1,1,0,1,1
684870,8305,home,1,win,3,5,1,2,1,0,2,2,1,2,1,0,0,1,0,1,1
684871,8696,away,1,win,2,1,2,6,1,0,1,0,0,1,0,2,0,1,3,2,1
684874,8302,home,1,win,4,4,1,2,1,3,0,1,3,0,1,0,0,1,1,0,1
684880,8315,home,2,lose,4,3,2,2,1,1,2,0,0,3,0,1,1,1,0,1,1
684885,9783,away,2,lose,2,2,5,2,2,0,0,0,1,1,2,1,2,1,0,1,1
684886,8558,home,1,win,0,2,5,4,0,0,0,0,1,1,3,0,2,1,0,3,1
684893,9867,away,2,lose,1,1,3,6,0,0,1,0,1,0,2,1,0,3,0,3,1
684895,10267,home,1,lose,4,0,5,2,1,2,1,0,0,0,1,2,2,1,1,0,1
684899,8634,away,1,win,2,3,2,4,1,1,0,2,0,1,1,0,1,0,1,3,1
684914,8661,home,1,win,0,3,4,4,0,0,0,0,1,2,2,1,1,1,1,2,1
684918,8302,home,1,lose,5,3,1,2,1,3,1,2,1,0,0,1,0,0,1,1,1
684921,8305,home,1,lose,5,2,2,2,2,1,2,2,0,0,2,0,0,1,0,1,1
684926,8315,home,1,lose,4,3,1,3,3,1,0,0,0,3,0,1,0,1,0,2,1
684930,8302,home,1,win,2,5,2,2,0,1,1,1,3,1,1,1,0,0,1,1,1
684936,8634,home,1,lose,1,2,5,3,1,0,0,1,0,1,1,2,2,0,1,2,1
684943,9868,home,1,lose,2,3,3,3,0,1,1,1,1,1,0,2,1,0,2,1,1
684949,8661,away,2,lose,0,4,4,3,0,0,0,0,2,2,2,1,1,1,1,1,1
684953,8394,away,2,lose,2,4,2,3,1,1,0,2,2,0,2,0,0,0,1,2,1
684955,8305,home,1,lose,5,3,2,1,2,1,2,1,0,2,2,0,0,0,0,1,1
684974,10205,home,1,win,2,5,0,4,1,0,1,2,2,1,0,0,0,1,0,3,1
684976,9867,away,4,lose,3,1,1,6,1,0,2,0,1,0,0,1,0,3,0,3,1
684980,10281,away,1,lose,0,6,4,1,0,0,0,0,2,4,0,1,3,0,0,1,1
684986,10267,home,3,lose,3,2,5,1,0,2,1,1,0,1,1,1,3,0,0,1,1
685014,10281,away,3,lose,1,5,3,2,1,0,0,0,2,3,0,2,1,0,1,1,1
685018,9906,home,1,win,1,4,3,3,1,0,0,1,2,1,2,1,0,1,0,2,1
685036,9869,home,2,lose,2,2,2,5,1,1,0,1,1,0,1,1,0,1,1,3,1
685039,9906,home,3,lose,2,3,4,2,1,0,1,1,1,1,2,2,0,0,0,2,1
685041,8371,away,2,lose,2,2,3,4,0,2,0,1,0,1,0,1,2,3,1,0,1
685053,9783,home,1,lose,2,2,6,1,2,0,0,0,1,1,2,1,3,0,0,1,1
685061,9865,home,1,win,4,2,0,5,2,1,1,0,1,1,0,0,0,1,1,3,1
685075,8634,away,1,win,2,0,7,2,1,1,0,0,0,0,3,2,2,0,1,1,1
685077,8371,home,1,win,2,2,5,2,0,2,0,1,0,1,1,2,2,1,1,0,1
685100,10205,home,1,win,4,3,0,4,1,1,2,2,1,0,0,0,0,1,0,3,1
685105,9865,home,3,lose,3,2,1,5,1,1,1,0,0,2,0,1,0,1,0,4,1
685110,8302,home,1,lose,3,5,0,3,0,2,1,0,4,1,0,0,0,1,1,1,1
685115,9906,away,1,lose,1,4,4,2,0,0,1,1,2,1,4,0,0,1,0,1,1
685116,8558,home,2,lose,1,1,6,3,1,0,0,0,0,1,2,0,4,0,0,3,1
685119,9865,away,1,lose,3,2,1,5,2,1,0,0,1,1,1,0,0,1,2,2,1
685132,9906,home,1,lose,1,3,4,3,1,0,0,0,2,1,2,2,0,1,0,2,1
685149,8696,away,1,lose,3,1,0,7,1,0,2,0,0,1,0,0,0,1,2,4,1
685151,8558,away,1,win,0,1,5,5,0,0,0,0,0,1,2,0,3,1,0,4,1
685152,10267,home,1,win,4,3,3,1,2,1,1,2,0,1,0,2,1,0,0,1,1
685153,8394,away,1,lose,3,3,2,3,1,2,0,2,1,0,1,0,1,0,1,2,1
685160,10205,away,3,lose,3,4,0,4,1,1,1,1,2,1,0,0,0,1,0,3,1
685161,9865,home,1,lose,4,4,0,3,2,1,1,0,1,3,0,0,0,0,2,1,1
685165,8315,away,2,lose,3,4,2,2,1,2,0,0,0,4,0,1,1,1,0,1,1
685168,8696,away,4,lose,4,5,0,2,2,0,2,3,0,2,0,0,0,0,0,2,1
685175,8394,home,1,win,2,4,2,3,1,1,0,2,1,1,0,0,2,0,1,2,1
685177,9783,home,2,lose,4,3,2,2,3,1,0,0,1,2,1,1,0,1,0,1,1
685179,8661,away,3,lose,0,3,4,4,0,0,0,0,1,2,2,1,1,1,1,2,1
685185,8696,home,1,lose,3,4,0,4,1,0,2,1,0,3,0,0,0,0,1,3,1
685197,8315,home,4,lose,5,3,2,1,2,2,1,0,0,3,0,1,1,1,0,0,1
686098,10264,home,1,win,2,2,5,2,1,1,0,0,0,2,0,2,3,0,2,0,1
686106,9772,away,1,win,3,2,2,4,1,0,2,0,2,0,2,0,0,0,0,4,1
686108,9768,away,1,lose,4,0,4,3,0,3,1,0,0,0,3,1,0,0,0,3,1
686125,10215,home,1,lose,2,3,3,3,0,0,2,1,1,1,0,0,3,1,0,2,1
686128,10212,away,1,lose,1,3,4,3,0,1,0,0,0,3,1,0,3,1,1,1,1
686130,10264,home,1,win,1,3,5,2,0,1,0,1,0,2,0,2,3,0,1,1,1
686133,9771,away,1,lose,4,3,1,3,1,2,1,0,2,1,0,1,0,2,1,0,1
686148,10264,home,1,win,2,2,5,2,1,1,0,1,0,1,0,2,3,1,1,0,1
686151,9809,home,1,win,2,2,2,5,0,1,1,0,1,1,0,2,0,1,1,3,1
686155,9768,away,1,lose,2,2,2,5,1,0,1,0,0,2,1,1,0,0,1,4,1
686160,2033,home,1,win,2,1,4,4,2,0,0,0,0,1,1,1,2,1,1,2,1
686168,10212,home,1,lose,0,3,7,1,0,0,0,1,0,2,3,1,3,1,0,0,1
686170,10264,home,4,lose,2,3,4,2,0,2,0,1,1,1,0,2,2,1,0,1,1
686175,9809,away,1,win,2,2,2,5,1,0,1,0,1,1,0,2,0,1,1,3,1
686177,7841,away,1,lose,2,2,3,4,0,1,1,0,1,1,1,0,2,2,2,0,1
686181,10264,away,1,win,1,3,5,2,0,1,0,1,0,2,0,2,3,0,1,1,1
686182,9773,home,1,win,4,2,4,1,0,2,2,0,1,1,2,2,0,0,0,1,1
686183,10214,away,1,win,4,2,4,1,0,3,1,1,0,1,2,0,2,1,0,0,1
686184,10212,away,1,lose,1,2,5,3,0,1,0,1,0,1,2,0,3,1,0,2,1
686189,2033,home,2,lose,3,1,3,4,2,1,0,0,0,1,1,0,2,1,1,2,1
686192,10212,home,1,lose,1,3,5,2,0,1,0,1,0,2,1,1,3,1,1,0,1
686212,10214,home,5,lose,5,3,2,1,1,3,1,0,1,2,1,1,0,1,0,0,1
686218,7844,home,2,lose,5,3,2,1,0,3,2,1,1,1,0,1,1,0,1,0,1
686220,9772,away,1,win,2,3,2,4,1,0,1,0,2,1,2,0,0,0,0,4,1
686221,9809,home,1,win,2,2,3,4,0,1,1,0,1,1,1,2,0,0,1,3,1
686222,10215,away,1,lose,4,3,3,1,0,0,4,1,1,1,0,0,3,0,0,1,1
686223,2033,away,2,lose,2,1,4,4,2,0,0,0,0,1,1,1,2,1,1,2,1
686229,7841,away,1,win,1,2,3,5,0,0,1,0,2,0,1,0,2,3,2,0,1
686233,9771,away,1,win,4,3,1,3,1,2,1,0,2,1,0,1,0,1,2,0,1
686234,9772,home,1,win,2,2,3,4,1,0,1,0,1,1,3,0,0,1,0,3,1
686237,7841,away,4,lose,1,4,4,2,0,0,1,1,3,0,1,0,3,2,0,0,1
686242,7844,home,1,win,4,2,2,3,0,3,1,1,0,1,1,0,1,1,2,0,1
686256,10212,home,3,lose,3,1,6,1,0,2,1,1,0,0,3,1,2,1,0,0,1
686262,7841,home,1,lose,1,2,3,5,0,0,1,0,2,0,1,0,2,3,2,0,1
686270,9773,away,1,win,6,1,2,2,0,3,3,0,0,1,1,1,0,0,0,2,1
686274,7844,away,3,lose,3,2,2,4,0,2,1,1,0,1,0,1,1,1,2,1,1
686277,9771,away,1,lose,4,2,2,3,0,2,2,0,1,1,0,2,0,1,2,0,1
686286,6421,home,2,lose,2,5,1,3,1,1,0,0,2,3,0,0,1,0,1,2,1
686288,2033,away,1,lose,2,2,2,5,1,1,0,0,1,1,0,1,1,1,1,3,1
686292,9771,away,1,win,3,3,2,3,0,1,2,0,1,2,1,1,0,2,1,0,1
686299,6421,away,2,lose,2,4,0,5,1,1,0,0,2,2,0,0,0,2,1,2,1
686306,7844,home,1,win,4,3,1,3,0,3,1,1,0,2,0,0,1,2,1,0,1
686308,9772,home,1,win,2,2,4,3,1,0,1,0,1,1,4,0,0,1,0,2,1
686313,10264,away,1,win,3,3,4,1,1,2,0,1,0,2,0,2,2,0,1,0,1
686316,9772,home,2,lose,2,2,3,4,1,0,1,0,1,1,3,0,0,1,0,3,1
686334,9771,away,3,lose,3,5,2,1,0,1,2,0,2,3,0,2,0,1,0,0,1
686337,7841,home,1,lose,1,4,1,5,0,0,1,1,3,0,0,0,1,2,3,0,1
704354,8530,away,1,lose,6,1,2,2,4,2,0,1,0,0,2,0,0,0,1,1,1
704357,9885,home,1,win,1,3,5,2,0,1,0,0,1,2,2,1,2,1,0,1,1
704359,8543,home,1,win,2,3,3,3,1,0,1,0,1,2,0,1,2,2,0,1,1
704364,9875,home,1,lose,4,2,2,3,2,2,0,0,0,2,2,0,0,1,0,2,1
704366,8551,away,1,lose,4,2,2,3,2,1,1,1,0,1,1,1,0,1,1,1,1
704376,8529,away,2,lose,5,0,4,2,1,3,1,0,0,0,2,0,2,0,0,2,1
704378,8535,home,1,win,2,4,3,2,1,1,0,1,1,2,1,1,1,0,2,0,1
704384,8537,home,2,lose,3,5,1,2,0,3,0,1,1,3,1,0,0,0,1,1,1
704387,8530,home,1,lose,5,4,1,1,3,2,0,1,0,3,1,0,0,0,1,0,1
704388,8686,away,2,lose,3,2,3,3,2,1,0,0,1,1,1,2,0,1,2,0,1
704390,8600,home,2,lose,1,4,2,4,0,1,0,1,1,2,1,1,0,3,1,0,1
704394,9882,away,1,win,2,5,0,4,0,2,0,3,1,1,0,0,0,1,2,1,1
704397,8535,home,1,win,1,5,2,3,1,0,0,2,1,2,0,1,1,1,2,0,1
704398,9875,home,3,lose,5,2,0,4,3,2,0,0,0,2,0,0,0,1,0,3,1
704405,8551,away,1,lose,3,2,2,4,2,0,1,1,0,1,0,1,1,2,1,1,1
704410,8524,home,3,lose,1,5,1,4,1,0,0,0,2,3,0,1,0,1,1,2,1
704412,8529,away,1,lose,3,0,4,4,1,2,0,0,0,0,2,0,2,1,1,2,1
704419,10233,home,2,lose,4,2,2,3,1,1,2,0,2,0,1,1,0,2,0,1,1
704424,8564,home,1,win,2,3,5,1,1,1,0,0,1,2,1,1,3,1,0,0,1
704430,10167,home,1,win,3,3,4,1,2,0,1,2,1,0,3,0,1,0,0,1,1
704431,8535,home,2,lose,2,4,3,2,1,1,0,2,0,2,0,1,2,1,1,0,1
704434,8551,home,3,lose,1,2,2,6,1,0,0,1,0,1,0,1,1,3,1,2,1
704444,8529,away,1,win,4,0,4,3,1,2,1,0,0,0,3,0,1,1,1,1,1
704453,9875,home,2,lose,5,1,2,3,2,2,1,0,0,1,1,1,0,1,0,2,1
704463,8600,home,1,win,1,4,2,4,1,0,0,1,1,2,1,1,0,3,1,0,1
704473,8535,away,1,win,2,3,2,4,0,2,0,1,0,2,1,0,1,2,2,0,1
704476,8551,home,1,lose,3,1,2,5,2,0,1,1,0,0,1,1,0,3,1,1,1
704484,9882,home,1,win,1,5,1,4,0,1,0,3,1,1,0,0,1,1,3,0,1
704497,9857,away,2,lose,5,3,1,2,0,2,3,2,0,1,0,1,0,0,0,2,1
704501,8600,home,1,lose,2,4,2,3,0,1,1,1,1,2,1,1,0,2,1,0,1
704504,9875,home,1,lose,4,1,3,3,2,2,0,0,0,1,3,0,0,1,0,2,1
704511,8529,home,1,lose,4,0,4,3,1,2,1,0,0,0,2,0,2,1,1,1,1
704516,8537,away,1,lose,3,3,2,3,1,2,0,0,1,2,1,0,1,0,1,2,1
704517,8686,home,1,lose,3,1,3,4,2,1,0,0,0,1,1,2,0,1,3,0,1
704518,9857,home,1,lose,5,3,1,2,0,2,3,2,1,0,1,0,0,0,0,2,1
704519,10167,home,1,win,4,3,3,1,3,0,1,2,1,0,2,1,0,0,0,1,1
704520,8600,away,2,lose,4,4,2,1,2,1,1,1,1,2,1,1,0,1,0,0,1
704521,10167,home,2,lose,4,3,3,1,3,0,1,2,1,0,2,1,0,0,0,1,1
704525,9875,away,1,win,5,1,2,3,2,3,0,0,0,1,2,0,0,0,0,3,1
704526,8530,home,1,lose,3,5,1,2,3,0,0,1,0,4,1,0,0,1,1,0,1
704527,8540,home,1,win,2,2,3,4,0,0,2,0,0,2,0,1,2,1,1,2,1
704528,8537,away,1,win,2,4,3,2,0,2,0,0,1,3,2,0,1,0,0,2,1
704529,9857,home,3,lose,4,3,2,2,0,1,3,2,1,0,1,1,0,0,1,1,1
